id,title,score,popularity,members,favorites,demographics_id,demographics,genresId,genreName,duration,studioId,studioName,rank,rating,source,status,season,scoredBy,producerId,producerName,producerType,episodes,airing,broadcastDay,broadcastTime,broadcastTimezone,airedFrom,airedTo,type
1691,"{'type': 'Default', 'title': 'Kaze no Stigma'}",7.19,439,433073,1950,[],[],"[1, 22, 37]","['Action', 'Romance', 'Supernatural']",24 min per ep,[3],['Gonzo'],3105,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,228989,[],[],[],24,False,Fridays,01:30,Asia/Tokyo,2007-04-13T00:00:00+00:00,2007-09-21T00:00:00+00:00,TV
24439,"{'type': 'Default', 'title': 'Kekkai Sensen'}",7.61,186,803362,7305,[27],['Shounen'],"[1, 4, 10, 37]","['Action', 'Comedy', 'Fantasy', 'Supernatural']",26 min per ep,[4],['Bones'],1350,R - 17+ (violence & profanity),Manga,Finished Airing,spring,361648,"[139, 143, 1143, 1365, 1390, 1516]","['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', ""Toy's Factory"", 'Sony PCL']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Sundays,02:28,Asia/Tokyo,2015-04-05T00:00:00+00:00,2015-10-04T00:00:00+00:00,TV
34451,"{'type': 'Default', 'title': 'Kekkai Sensen & Beyond'}",7.8,485,399138,1557,[27],['Shounen'],"[1, 4, 10, 37]","['Action', 'Comedy', 'Fantasy', 'Supernatural']",24 min per ep,[4],['Bones'],898,R - 17+ (violence & profanity),Manga,Finished Airing,fall,180595,"[139, 143, 1143, 1365]","['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha']","['anime', 'anime', 'anime', 'anime']",12,False,Sundays,03:08,Asia/Tokyo,2017-10-08T00:00:00+00:00,2017-12-24T00:00:00+00:00,TV
36903,"{'type': 'Default', 'title': 'Kengan Ashura'}",7.44,1465,133007,796,[],[],[1],['Action'],24 min per ep,[896],['Larx Entertainment'],1903,R - 17+ (violence & profanity),Web manga,Finished Airing,,69720,"[139, 143, 144, 1430, 1787, 1977, 1996]","['Nihon Ad Systems', 'Mainichi Broadcasting System', 'Pony Canyon', 'Shogakukan', 'KLab', 'Netflix', 'MAGNET']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,,,,2019-07-31T00:00:00+00:00,,ONA
516,"{'type': 'Default', 'title': 'Keroro Gunsou'}",7.69,2242,71826,1118,[27],['Shounen'],"[4, 24]","['Comedy', 'Sci-Fi']",23 min per ep,[14],['Sunrise'],1160,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,32446,"[16, 139, 211]","['TV Tokyo', 'Nihon Ad Systems', 'Rakuonsha']","['anime', 'anime', 'anime']",358,False,,,,2004-04-03T00:00:00+00:00,2011-04-04T00:00:00+00:00,TV
18679,"{'type': 'Default', 'title': 'Kill la Kill'}",8.04,50,1600599,36010,[],[],"[1, 4, 9]","['Action', 'Comedy', 'Ecchi']",24 min per ep,[803],['Trigger'],524,PG-13 - Teens 13 or older,Original,Finished Airing,fall,890544,"[17, 53, 113, 143, 166, 539, 1123]","['Aniplex', 'Dentsu', 'Kadokawa Shoten', 'Mainichi Broadcasting System', 'Movic', 'Ultra Super Pictures', 'Lucent Pictures Entertainment']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",24,False,Fridays,02:05,Asia/Tokyo,2013-10-04T00:00:00+00:00,2014-03-28T00:00:00+00:00,TV
38000,"{'type': 'Default', 'title': 'Kimetsu no Yaiba'}",8.53,7,2602738,84223,[27],['Shounen'],"[1, 46, 10]","['Action', 'Award Winning', 'Fantasy']",23 min per ep,[43],['ufotable'],106,R - 17+ (violence & profanity),Manga,Finished Airing,spring,1810466,"[17, 1365]","['Aniplex', 'Shueisha']","['anime', 'anime']",26,False,Saturdays,23:30,Asia/Tokyo,2019-04-06T00:00:00+00:00,2019-09-28T00:00:00+00:00,TV
22535,"{'type': 'Default', 'title': 'Kiseijuu: Sei no Kakuritsu'}",8.34,42,1698422,32335,[42],['Seinen'],"[1, 14, 24]","['Action', 'Horror', 'Sci-Fi']",23 min per ep,[11],['Madhouse'],205,R - 17+ (violence & profanity),Manga,Finished Airing,fall,1057448,"[29, 159, 1003, 1423]","['VAP', 'Kodansha', 'Nippon Television Network', 'Forecast Communications']","['anime', 'anime', 'anime', 'anime']",24,False,Thursdays,01:29,Asia/Tokyo,2014-10-09T00:00:00+00:00,2015-03-26T00:00:00+00:00,TV
31798,"{'type': 'Default', 'title': 'Kiznaiver'}",7.38,244,685548,4758,[],[],"[8, 22, 24]","['Drama', 'Romance', 'Sci-Fi']",24 min per ep,[803],['Trigger'],2158,PG-13 - Teens 13 or older,Original,Finished Airing,spring,335936,"[17, 166, 539, 1345, 1415, 1416, 1468]","['Aniplex', 'Movic', 'Ultra Super Pictures', 'Sammy', 'Asahi Broadcasting', 'BS11', 'Crunchyroll']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Saturdays,23:30,Asia/Tokyo,2016-04-09T00:00:00+00:00,2016-06-25T00:00:00+00:00,TV
28851,"{'type': 'Default', 'title': 'Koe no Katachi'}",8.95,18,2067705,79733,[27],['Shounen'],"[46, 8]","['Award Winning', 'Drama']",2 hr 10 min,[2],['Kyoto Animation'],15,PG-13 - Teens 13 or older,Manga,Finished Airing,,1444480,"[109, 144, 159, 1500, 1574]","['Shochiku', 'Pony Canyon', 'Kodansha', 'ABC Animation', 'Quaras']","['anime', 'anime', 'anime', 'anime', 'anime']",1,False,,,,2016-09-17T00:00:00+00:00,,Movie
30831,"{'type': 'Default', 'title': 'Kono Subarashii Sekai ni Shukufuku wo!'}",8.12,39,1768155,42164,[],[],"[2, 4, 10]","['Adventure', 'Comedy', 'Fantasy']",23 min per ep,[37],['Studio Deen'],433,PG-13 - Teens 13 or older,Light novel,Finished Airing,winter,1160094,"[213, 323, 460, 737, 882, 1185, 1551, 1696]","['Half H.P Studio', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', '81 Produce', 'Kadokawa Media House', 'Kadokawa']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",10,False,Thursdays,01:05,Asia/Tokyo,2016-01-14T00:00:00+00:00,2016-03-17T00:00:00+00:00,TV
8841,"{'type': 'Default', 'title': 'Kore wa Zombie desu ka?'}",7.36,311,597338,3087,[],[],"[1, 4, 37, 9]","['Action', 'Comedy', 'Supernatural', 'Ecchi']",24 min per ep,[37],['Studio Deen'],2199,R - 17+ (violence & profanity),Light novel,Finished Airing,winter,331450,"[113, 238, 352, 460, 464]","['Kadokawa Shoten', 'AT-X', 'Kadokawa Pictures Japan', 'KlockWorx', 'flying DOG']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,,,,2011-01-11T00:00:00+00:00,2011-03-30T00:00:00+00:00,TV
237,"{'type': 'Default', 'title': 'Koukyoushihen Eureka Seven'}",8.06,461,418114,8902,[],[],"[2, 8, 22, 24]","['Adventure', 'Drama', 'Romance', 'Sci-Fi']",24 min per ep,[4],['Bones'],502,PG-13 - Teens 13 or older,Original,Finished Airing,spring,176926,"[17, 23, 113, 143, 230, 242, 757, 1097, 1488, 1588, 1615]","['Aniplex', 'Bandai Visual', 'Kadokawa Shoten', 'Mainichi Broadcasting System', 'Bandai', 'Ashi Productions', 'Sony Music Entertainment', 'Bandai Namco Games', 'Hakuhodo DY Media Partners', 'Bandai Channel', 'USEN']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",50,False,Sundays,07:00,Asia/Tokyo,2005-04-17T00:00:00+00:00,2006-04-02T00:00:00+00:00,TV
28623,"{'type': 'Default', 'title': 'Koutetsujou no Kabaneri'}",7.26,219,749915,3301,[],[],"[1, 8, 10, 14]","['Action', 'Drama', 'Fantasy', 'Horror']",22 min per ep,[858],['Wit Studio'],2711,R - 17+ (violence & profanity),Original,Finished Airing,spring,402405,"[17, 53, 169, 1411, 1412]","['Aniplex', 'Dentsu', 'Fuji TV', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,00:55,Asia/Tokyo,2016-04-08T00:00:00+00:00,2016-07-01T00:00:00+00:00,TV
18153,"{'type': 'Default', 'title': 'Kyoukai no Kanata'}",7.73,112,1084080,11509,[],[],"[1, 10]","['Action', 'Fantasy']",24 min per ep,[2],['Kyoto Animation'],1049,PG-13 - Teens 13 or older,Light novel,Finished Airing,fall,519992,"[104, 144, 145]","['Lantis', 'Pony Canyon', 'TBS']","['anime', 'anime', 'anime']",12,False,Thursdays,00:30,Asia/Tokyo,2013-10-03T00:00:00+00:00,2013-12-19T00:00:00+00:00,TV
19703,"{'type': 'Default', 'title': 'Kyousou Giga (TV)'}",7.72,1161,176964,1888,[],[],"[1, 10, 37]","['Action', 'Fantasy', 'Supernatural']",25 min per ep,[18],['Toei Animation'],1081,PG-13 - Teens 13 or older,Original,Finished Airing,fall,50152,"[142, 715, 737, 1588, 1720]","['Asatsu DK', 'Dwango', 'Sony Music Communications', 'Bandai Channel', 'Aoni Production']","['anime', 'anime', 'anime', 'anime', 'anime']",10,False,Thursdays,01:30,Asia/Tokyo,2013-10-10T00:00:00+00:00,2013-12-19T00:00:00+00:00,TV
34599,"{'type': 'Default', 'title': 'Made in Abyss'}",8.67,91,1211332,39832,[],[],"[2, 8, 10, 7, 24]","['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",25 min per ep,[290],['Kinema Citrus'],55,R - 17+ (violence & profanity),Web manga,Finished Airing,summer,655897,"[108, 238, 332, 737, 1551, 1587, 1677, 1696, 2095, 2369]","['Media Factory', 'AT-X', 'Takeshobo', 'Sony Music Communications', 'Kadokawa Media House', 'Cygames', 'Kanetsu Investment', 'Kadokawa', 'Global Solutions', 'IRMA LA DOUCE']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Fridays,21:30,Asia/Tokyo,2017-07-07T00:00:00+00:00,2017-09-29T00:00:00+00:00,TV
9756,"{'type': 'Default', 'title': 'Mahou Shoujo Madoka★Magica'}",8.36,94,1190840,50840,[],[],"[46, 8, 41]","['Award Winning', 'Drama', 'Suspense']",24 min per ep,[44],['Shaft'],195,PG-13 - Teens 13 or older,Original,Finished Airing,winter,700467,"[17, 143, 166, 459, 797]","['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,01:25,Asia/Tokyo,2011-01-07T00:00:00+00:00,2011-04-22T00:00:00+00:00,TV
20785,"{'type': 'Default', 'title': 'Mahouka Koukou no Rettousei'}",7.42,136,977684,10682,[],[],"[1, 22, 24, 37]","['Action', 'Romance', 'Sci-Fi', 'Supernatural']",23 min per ep,[11],['Madhouse'],1979,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,547427,"[17, 58, 166, 681]","['Aniplex', 'Square Enix', 'Movic', 'ASCII Media Works']","['anime', 'anime', 'anime', 'anime']",26,False,Sundays,00:30,Asia/Tokyo,2014-04-06T00:00:00+00:00,2014-09-28T00:00:00+00:00,TV
32438,"{'type': 'Default', 'title': 'Mayoiga'}",5.5,989,209403,278,[],[],"[8, 14, 7]","['Drama', 'Horror', 'Mystery']",24 min per ep,[51],['Diomedéa'],11313,R - 17+ (violence & profanity),Original,Finished Airing,spring,106951,"[33, 143, 144, 460, 719, 1429, 1430]","['WOWOW', 'Mainichi Broadcasting System', 'Pony Canyon', 'KlockWorx', 'Studio Mausu', 'Azumaker', 'Shogakukan']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,22:30,Asia/Tokyo,2016-04-01T00:00:00+00:00,2016-06-17T00:00:00+00:00,TV
11761,"{'type': 'Default', 'title': 'Medaka Box'}",7.03,880,236325,414,[27],['Shounen'],"[1, 4, 9]","['Action', 'Comedy', 'Ecchi']",24 min per ep,[6],['Gainax'],3832,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,103541,"[16, 104, 108, 649]","['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']","['anime', 'anime', 'anime', 'anime']",12,False,Thursdays,01:50,Asia/Tokyo,2012-04-05T00:00:00+00:00,2012-06-21T00:00:00+00:00,TV
36563,"{'type': 'Default', 'title': 'Megalo Box'}",7.89,405,471059,3271,[],[],"[24, 30]","['Sci-Fi', 'Sports']",24 min per ep,[73],['TMS Entertainment'],731,R - 17+ (violence & profanity),Original,Finished Airing,spring,252151,"[145, 159, 1840, 2174]","['TBS', 'Kodansha', 'Bandai Namco Arts', 'TMS Music']","['anime', 'anime', 'anime', 'anime']",13,False,Fridays,01:28,Asia/Tokyo,2018-04-06T00:00:00+00:00,2018-06-29T00:00:00+00:00,TV
21603,"{'type': 'Default', 'title': 'Mekakucity Actors'}",7.03,450,425285,3655,[],[],"[4, 24, 37]","['Comedy', 'Sci-Fi', 'Supernatural']",23 min per ep,[44],['Shaft'],3833,PG-13 - Teens 13 or older,Music,Finished Airing,spring,197514,"[17, 1117, 1211, 1416]","['Aniplex', '1st PLACE', 'Tokyo MX', 'BS11']","['anime', 'anime', 'anime', 'anime']",12,False,Sundays,00:00,Asia/Tokyo,2014-04-13T00:00:00+00:00,2014-06-29T00:00:00+00:00,TV
10620,"{'type': 'Default', 'title': 'Mirai Nikki (TV)'}",7.44,32,1883853,29732,[27],['Shounen'],"[1, 37, 41]","['Action', 'Supernatural', 'Suspense']",23 min per ep,[163],['asread.'],1913,R+ - Mild Nudity,Manga,Finished Airing,fall,1145124,"[104, 113, 211, 352, 460, 665, 713, 715, 765]","['Lantis', 'Kadokawa Shoten', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx', 'chara-ani.com', '12 Diary Holders', 'Dwango', 'Sakura Create']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",26,False,Sundays,23:00,Asia/Tokyo,2011-10-09T00:00:00+00:00,2012-04-15T00:00:00+00:00,TV
32182,"{'type': 'Default', 'title': 'Mob Psycho 100'}",8.49,33,1833072,42143,[],[],"[1, 4, 37]","['Action', 'Comedy', 'Supernatural']",24 min per ep,[4],['Bones'],128,PG-13 - Teens 13 or older,Web manga,Finished Airing,summer,1130886,"[415, 460, 843, 1333, 1430]","['Warner Bros. Japan', 'KlockWorx', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Shogakukan']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Tuesdays,00:00,Asia/Tokyo,2016-07-11T00:00:00+00:00,2016-09-27T00:00:00+00:00,TV
37510,"{'type': 'Default', 'title': 'Mob Psycho 100 II'}",8.81,79,1326956,30768,[],[],"[1, 4, 37]","['Action', 'Comedy', 'Supernatural']",24 min per ep,[4],['Bones'],29,PG-13 - Teens 13 or older,Web manga,Finished Airing,winter,837543,"[415, 460, 843, 1333, 1430]","['Warner Bros. Japan', 'KlockWorx', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Shogakukan']","['anime', 'anime', 'anime', 'anime', 'anime']",13,False,Mondays,23:00,Asia/Tokyo,2019-01-07T00:00:00+00:00,2019-04-01T00:00:00+00:00,TV
17074,"{'type': 'Default', 'title': 'Monogatari Series: Second Season'}",8.77,279,627692,22754,[],[],"[4, 7, 22, 37]","['Comedy', 'Mystery', 'Romance', 'Supernatural']",25 min per ep,[44],['Shaft'],35,R - 17+ (violence & profanity),Light novel,Finished Airing,summer,336639,"[17, 159, 1099]","['Aniplex', 'Kodansha', 'Cyclone Graphics']","['anime', 'anime', 'anime']",26,False,Sundays,00:00,Asia/Tokyo,2013-07-07T00:00:00+00:00,2013-12-29T00:00:00+00:00,TV
19,"{'type': 'Default', 'title': 'Monster'}",8.85,149,915285,42138,[42],['Seinen'],"[8, 7, 41]","['Drama', 'Mystery', 'Suspense']",24 min per ep,[11],['Madhouse'],25,R+ - Mild Nudity,Manga,Finished Airing,spring,328645,"[29, 62, 1003]","['VAP', 'Shogakukan-Shueisha Productions', 'Nippon Television Network']","['anime', 'anime', 'anime']",74,False,Wednesdays,00:40,Asia/Tokyo,2004-04-07T00:00:00+00:00,2005-09-28T00:00:00+00:00,TV
30307,"{'type': 'Default', 'title': 'Monster Musume no Iru Nichijou'}",6.98,240,693742,3786,[42],['Seinen'],"[4, 10, 22, 9]","['Comedy', 'Fantasy', 'Romance', 'Ecchi']",23 min per ep,[456],['Lerche'],4045,R+ - Mild Nudity,Manga,Finished Airing,summer,403456,"[79, 101, 1143, 2229]","['Genco', 'Studio Hibari', 'TOHO animation', 'Toho Music']","['anime', 'anime', 'anime', 'anime']",12,False,Wednesdays,00:30,Asia/Tokyo,2015-07-08T00:00:00+00:00,2015-09-23T00:00:00+00:00,TV
323,"{'type': 'Default', 'title': 'Mousou Dairinin'}",7.67,522,376700,4988,[],[],"[5, 8, 7, 37, 41]","['Avant Garde', 'Drama', 'Mystery', 'Supernatural', 'Suspense']",24 min per ep,[11],['Madhouse'],1187,R+ - Mild Nudity,Original,Finished Airing,winter,146834,"[33, 517, 577]","['WOWOW', 'Asmik Ace', 'Tohokushinsha Film Corporation']","['anime', 'anime', 'anime']",13,False,Saturdays,00:00,Asia/Tokyo,2004-02-03T00:00:00+00:00,2004-05-18T00:00:00+00:00,TV
31442,"{'type': 'Default', 'title': 'Musaigen no Phantom World'}",6.86,378,499543,1217,[],[],"[1, 4, 10, 9]","['Action', 'Comedy', 'Fantasy', 'Ecchi']",24 min per ep,[2],['Kyoto Animation'],4601,PG-13 - Teens 13 or older,Light novel,Finished Airing,winter,227989,"[104, 144, 1415]","['Lantis', 'Pony Canyon', 'Asahi Broadcasting']","['anime', 'anime', 'anime']",13,False,Thursdays,00:00,Asia/Tokyo,2016-01-07T00:00:00+00:00,2016-03-31T00:00:00+00:00,TV
457,"{'type': 'Default', 'title': 'Mushishi'}",8.67,204,764834,25248,[42],['Seinen'],"[2, 10, 7, 36, 37]","['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']",25 min per ep,[8],['Artland'],57,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,260471,"[52, 82, 147, 711]","['Avex Entertainment', 'Marvelous', 'SKY Perfect Well Think', 'Delfi Sound']","['anime', 'anime', 'anime', 'anime']",26,False,Sundays,03:40,Asia/Tokyo,2005-10-23T00:00:00+00:00,2006-06-19T00:00:00+00:00,TV
23755,"{'type': 'Default', 'title': 'Nanatsu no Taizai'}",7.69,31,1898314,18964,[27],['Shounen'],"[1, 2, 10]","['Action', 'Adventure', 'Fantasy']",24 min per ep,[56],['A-1 Pictures'],1156,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,1248305,"[17, 53, 143, 159, 166]","['Aniplex', 'Dentsu', 'Mainichi Broadcasting System', 'Kodansha', 'Movic']","['anime', 'anime', 'anime', 'anime', 'anime']",24,False,Sundays,17:00,Asia/Tokyo,2014-10-05T00:00:00+00:00,2015-03-29T00:00:00+00:00,TV
20,"{'type': 'Default', 'title': 'Naruto'}",7.98,8,2590332,72990,[27],['Shounen'],"[1, 2, 10]","['Action', 'Adventure', 'Fantasy']",23 min per ep,[1],['Pierrot'],600,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,1806769,"[16, 17, 1365]","['TV Tokyo', 'Aniplex', 'Shueisha']","['anime', 'anime', 'anime']",220,False,Thursdays,19:30,Asia/Tokyo,2002-10-03T00:00:00+00:00,2007-02-08T00:00:00+00:00,TV
15689,"{'type': 'Default', 'title': 'Nekomonogatari: Kuro'}",7.93,359,519873,1182,[],[],"[4, 22, 37, 9]","['Comedy', 'Romance', 'Supernatural', 'Ecchi']",24 min per ep,[44],['Shaft'],677,R - 17+ (violence & profanity),Light novel,Finished Airing,fall,320070,"[17, 159]","['Aniplex', 'Kodansha']","['anime', 'anime']",4,False,Mondays,22:00,Asia/Tokyo,2012-12-31T00:00:00+00:00,,TV
31404,"{'type': 'Default', 'title': 'Netoge no Yome wa Onnanoko ja Nai to Omotta?'}",6.72,387,489771,1073,[],[],"[4, 22, 9]","['Comedy', 'Romance', 'Ecchi']",24 min per ep,[439],['Project No.9'],5285,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,259142,"[64, 238, 271, 315, 681, 1113, 1331, 1337, 1631]","['Sotsu', 'AT-X', 'Barnum Studio', 'DAX Production', 'ASCII Media Works', 'NBCUniversal Entertainment Japan', 'i0+', 'Medicos Entertainment', 'Radio Osaka']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Thursdays,23:00,Asia/Tokyo,2016-04-07T00:00:00+00:00,2016-06-23T00:00:00+00:00,TV
1210,"{'type': 'Default', 'title': 'NHK ni Youkoso!'}",8.31,249,677052,24421,[],[],"[4, 8, 22]","['Comedy', 'Drama', 'Romance']",24 min per ep,[3],['Gonzo'],230,R+ - Mild Nudity,Novel,Finished Airing,summer,309965,"[111, 123]","['NHK', 'Victor Entertainment']","['anime', 'anime']",24,False,,,,2006-07-10T00:00:00+00:00,2006-12-18T00:00:00+00:00,TV
18897,"{'type': 'Default', 'title': 'Nisekoi'}",7.58,111,1088963,10559,[27],['Shounen'],"[4, 22]","['Comedy', 'Romance']",24 min per ep,[44],['Shaft'],1404,PG-13 - Teens 13 or older,Manga,Finished Airing,winter,620571,"[17, 143, 1365]","['Aniplex', 'Mainichi Broadcasting System', 'Shueisha']","['anime', 'anime', 'anime']",20,False,Saturdays,23:30,Asia/Tokyo,2014-01-11T00:00:00+00:00,2014-05-24T00:00:00+00:00,TV
19815,"{'type': 'Default', 'title': 'No Game No Life'}",8.1,15,2221455,46840,[],[],"[4, 10, 9]","['Comedy', 'Fantasy', 'Ecchi']",23 min per ep,[11],['Madhouse'],456,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,1439831,"[61, 108, 166, 238]","['Frontier Works', 'Media Factory', 'Movic', 'AT-X']","['anime', 'anime', 'anime', 'anime']",12,False,Wednesdays,21:30,Asia/Tokyo,2014-04-09T00:00:00+00:00,2014-06-25T00:00:00+00:00,TV
20507,"{'type': 'Default', 'title': 'Noragami'}",7.96,24,1998324,31834,[27],['Shounen'],"[1, 10]","['Action', 'Fantasy']",24 min per ep,[4],['Bones'],626,PG-13 - Teens 13 or older,Manga,Finished Airing,winter,1187489,"[52, 53, 109, 159, 166, 1041, 1309, 1635]","['Avex Entertainment', 'Dentsu', 'Shochiku', 'Kodansha', 'Movic', 'Ai Addiction', 'Lawson HMV Entertainment', 'A-Sketch']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Sundays,23:30,Asia/Tokyo,2014-01-05T00:00:00+00:00,2014-03-23T00:00:00+00:00,TV
30503,"{'type': 'Default', 'title': 'Noragami Aragoto'}",8.16,76,1351631,11287,[27],['Shounen'],"[1, 10]","['Action', 'Fantasy']",24 min per ep,[4],['Bones'],379,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,838152,"[53, 109, 159, 1041, 1284, 1635]","['Dentsu', 'Shochiku', 'Kodansha', 'Ai Addiction', 'Avex Pictures', 'A-Sketch']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Saturdays,01:05,Asia/Tokyo,2015-10-03T00:00:00+00:00,2015-12-26T00:00:00+00:00,TV
46102,"{'type': 'Default', 'title': 'Odd Taxi'}",8.71,579,347429,7120,[],[],"[46, 7]","['Award Winning', 'Mystery']",23 min per ep,"[28, 1872]","['OLM', 'P.I.C.S.']",46,PG-13 - Teens 13 or older,Original,Finished Airing,spring,171463,"[16, 53, 144, 238, 1468, 1557, 2442]","['TV Tokyo', 'Dentsu', 'Pony Canyon', 'AT-X', 'Crunchyroll', 'Pony Canyon Enterprise', 'Yoshimoto Kogyo']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Tuesdays,02:00,Asia/Tokyo,2021-04-06T00:00:00+00:00,2021-06-29T00:00:00+00:00,TV
21,"{'type': 'Default', 'title': 'One Piece'}",8.67,23,2007479,182687,[27],['Shounen'],"[1, 2, 10]","['Action', 'Adventure', 'Fantasy']",24 min,[18],['Toei Animation'],58,PG-13 - Teens 13 or older,Manga,Currently Airing,fall,1145951,"[169, 416, 1365]","['Fuji TV', 'TAP', 'Shueisha']","['anime', 'anime', 'anime']",,True,Sundays,09:30,Asia/Tokyo,1999-10-20T00:00:00+00:00,,TV
30276,"{'type': 'Default', 'title': 'One Punch Man'}",8.51,4,2915812,60295,[42],['Seinen'],"[1, 4]","['Action', 'Comedy']",24 min per ep,[11],['Madhouse'],117,R - 17+ (violence & profanity),Web manga,Finished Airing,fall,2042818,"[16, 23, 104, 142, 1121, 1261, 1365, 1501]","['TV Tokyo', 'Bandai Visual', 'Lantis', 'Asatsu DK', 'Banpresto', 'Good Smile Company', 'Shueisha', 'JR East Marketing & Communications']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Mondays,01:05,Asia/Tokyo,2015-10-05T00:00:00+00:00,2015-12-21T00:00:00+00:00,TV
2966,"{'type': 'Default', 'title': 'Ookami to Koushinryou'}",8.23,208,761620,17248,[],[],"[2, 10, 22]","['Adventure', 'Fantasy', 'Romance']",24 min per ep,[75],['Imagin'],306,PG-13 - Teens 13 or older,Light novel,Finished Airing,winter,370136,"[123, 144, 166, 352]","['Victor Entertainment', 'Pony Canyon', 'Movic', 'Kadokawa Pictures Japan']","['anime', 'anime', 'anime', 'anime']",13,False,Wednesdays,01:30,Asia/Tokyo,2008-01-09T00:00:00+00:00,2008-03-26T00:00:00+00:00,TV
14749,"{'type': 'Default', 'title': 'Ore no Kanojo to Osananajimi ga Shuraba Sugiru'}",6.94,365,514829,1751,[],[],"[4, 22]","['Comedy', 'Romance']",23 min per ep,[56],['A-1 Pictures'],4203,PG-13 - Teens 13 or older,Light novel,Finished Airing,winter,273382,"[17, 306, 621]","['Aniplex', 'Magic Capsule', 'SoftBank Creative']","['anime', 'anime', 'anime']",13,False,Sundays,00:00,Asia/Tokyo,2013-01-06T00:00:00+00:00,2013-03-31T00:00:00+00:00,TV
853,"{'type': 'Default', 'title': 'Ouran Koukou Host Club'}",8.16,121,1041737,32039,[25],['Shoujo'],"[4, 22]","['Comedy', 'Romance']",23 min per ep,[4],['Bones'],380,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,634236,"[29, 148, 1003]","['VAP', 'Hakusensha', 'Nippon Television Network']","['anime', 'anime', 'anime']",26,False,Wednesdays,00:50,Asia/Tokyo,2006-04-05T00:00:00+00:00,2006-09-27T00:00:00+00:00,TV
29803,"{'type': 'Default', 'title': 'Overlord'}",7.92,68,1427785,23930,[],[],"[1, 2, 10]","['Action', 'Adventure', 'Fantasy']",24 min per ep,[11],['Madhouse'],683,R - 17+ (violence & profanity),Light novel,Finished Airing,summer,860191,"[238, 1254, 1333, 1696]","['AT-X', 'Grooove', 'Hakuhodo DY Music & Pictures', 'Kadokawa']","['anime', 'anime', 'anime', 'anime']",13,False,Tuesdays,23:00,Asia/Tokyo,2015-07-07T00:00:00+00:00,2015-09-29T00:00:00+00:00,TV
